x,y,chromosome
15972602,0.5563,Y
15972802,0.5875,Y
15973002,0.3374,Y
15973202,0.6041,Y
15973402,0.3542,Y
15973602,0.7493,Y
15973802,0.4874,Y
15974002,0.5915,Y
15974202,0.2582,Y
15974402,0.5911,Y
15974602,0.1727,Y
15974802,0.7145,Y
15975002,0.3103,Y
15975202,0.5438,Y
15975402,0.6357,Y
15975602,0.6288,Y
15976002,0.1916,Y
15976202,0.3188,Y
15976402,0.5738,Y
15976602,0.4949,Y
15976802,0.5882,Y
15977002,0.3658,Y
15977402,0.6102,Y
15977602,0.3263,Y
15977802,0.4239,Y
15978002,0.3025,Y
15978202,0.3696,Y
15978402,0.3808,Y
15978602,0.4842,Y
15978802,0.5675,Y
15979002,0.551,Y
15979202,0.5555,Y
15979402,0.5551,Y
15979602,0.5165,Y
15979802,0.2141,Y
15980002,0.5691,Y
15980202,0.7314,Y
15980602,0.6749,Y
15980802,0.6093,Y
15981002,0.5923,Y
15981202,0.3474,Y
15981402,0.3826,Y
15981602,0.4798,Y
15981802,0.5732,Y
15982002,0.6268,Y
15982202,0.3577,Y
15982402,0.3931,Y
15982602,0.3625,Y
15982802,0.3523,Y
15983002,0.5743,Y
15983202,0.2355,Y
15983402,0.5871,Y
15983602,0.2074,Y
15983802,0.6722,Y
15984002,0.3081,Y
15984202,0.5249,Y
15984402,0.3844,Y
15984602,0.5884,Y
15984802,0.3834,Y
15985002,0.5307,Y
15985202,0.3837,Y
15985402,0.4478,Y
15985602,0.3822,Y
15985802,0.2891,Y
15986002,0.3713,Y
15986202,0.5428,Y
15986402,0.1254,Y
15986602,0.6143,Y
15986802,0.3608,Y
15987002,0.6434,Y
15987202,0.5819,Y
15987402,0.5076,Y
15987602,0.3071,Y
15987802,0.2623,Y
15988002,0.5546,Y
15988202,0.4892,Y
15988402,0.3535,Y
15988602,0.5684,Y
15988802,0.8166,Y
15989002,0.4155,Y
15989202,0.7413,Y
15989402,0.2014,Y
15989602,0.4331,Y
15989802,0.4446,Y
15990002,0.3204,Y
15990202,0.5645,Y
15990402,0.2717,Y
15990602,0.3217,Y
15990802,0.3288,Y
15991002,0.2042,Y
15991202,0.4516,Y
15991402,0.3081,Y
15991602,0.3573,Y
15991802,0.6965,Y
15992202,0.7436,Y
15992402,0.2489,Y
15992602,0.4239,Y
15992802,0.4367,Y
15993002,0.6716,Y
15993402,0.4713,Y
15993602,0.5904,Y
15993802,0.4247,Y
15994002,0.3402,Y
15994202,0.5959,Y
15994402,0.4587,Y
15994602,0.4335,Y
15994802,0.2749,Y
15995002,0.3273,Y
15995202,0.6491,Y
15995402,0.3507,Y
15995602,0.3898,Y
15995802,0.4131,Y
15996002,0.2753,Y
15996202,0.1259,Y
15996402,0.4552,Y
15996602,0.2821,Y
15996802,0.5537,Y
15997002,0.4322,Y
15997202,0.4529,Y
15997402,0.1088,Y
15997602,0.4012,Y
15997802,0.4239,Y
15998002,0.665,Y
15998202,0.4209,Y
15998402,0.4875,Y
15998602,0.5898,Y
15998802,0.5968,Y
15999002,0.3985,Y
15999202,0.6497,Y
15999402,0.6872,Y
15999602,0.7174,Y
15999802,0.3382,Y
16000002,0.243,Y
16000202,0.2102,Y
16000402,0.3575,Y
16000602,0.4899,Y
16000802,0.5693,Y
16001002,0.6745,Y
16001202,0.2847,Y
16001402,0.05,Y
16001602,0.2668,Y
16001802,0.5956,Y
16002002,0.3249,Y
16002202,0.4678,Y
16002402,0.4176,Y
16002602,0.7682,Y
16002802,0.1912,Y
16003002,0.5542,Y
16003202,0.1109,Y
16003402,0.322,Y
16003602,0.357,Y
16003802,0.187,Y
16004002,0.2829,Y
16004202,0.6807,Y
16004402,0.3437,Y
16004602,0.4368,Y
16004802,0.3437,Y
16005002,0.362,Y
16005202,0.2171,Y
16005402,0.3497,Y
16005602,0.3406,Y
16005802,0.7445,Y
16006002,0.275,Y
16006202,0.8335,Y
16006402,0.4539,Y
16006602,0.8569,Y
16006802,0.8421,Y
16007002,0.6146,Y
16007202,0.6756,Y
16007402,0.347,Y
16007602,0.4006,Y
16007802,0.7989,Y
16008002,0.7903,Y
16008202,0.7023,Y
16008402,0.1488,Y
16008602,0.2605,Y
16008802,0.3915,Y
16009002,0.4602,Y
16009202,0.3282,Y
16009402,0.5286,Y
16009602,0.4437,Y
16009802,0.4145,Y
16010002,0.3796,Y
16010202,0.2877,Y
16010402,0.3635,Y
16010602,0.3708,Y
16010802,0.1887,Y
16011002,0.665,Y
16011202,0.5669,Y
16011402,0.5748,Y
16011602,0.6483,Y
16011802,0.1317,Y
16012002,0.8219,Y
16012802,0.5825,Y
16013002,0.7653,Y
16013202,0.4672,Y
16013402,0.2873,Y
16013602,0.572,Y
16013802,0.7765,Y
16014002,0.3306,Y
16014202,0.4978,Y
16014402,0.3921,Y
16014802,0.7822,Y
16015002,0.6298,Y
16015202,0.3373,Y
16015402,0.5129,Y
16015602,0.4828,Y
16015802,0.6305,Y
16016202,0.538,Y
16016602,0.2007,Y
16016802,0.4196,Y
16017002,0.4582,Y
16017202,0.2097,Y
16017402,0.3756,Y
16017602,0.1167,Y
16017802,0.6598,Y
16018002,0.7309,Y
16018202,0.7143,Y
16018402,0.2851,Y
16018602,0.5751,Y
16018802,0.2335,Y
16019002,0.2885,Y
16019202,0.2389,Y
16019402,0.3844,Y
16019602,0.3361,Y
16019802,0.3902,Y
16020002,0.5985,Y
16020202,0.4607,Y
16020402,0.3896,Y
16020602,0.6185,Y
16020802,0.4133,Y
16021002,0.33,Y
16021202,0.5133,Y
16021402,0.4115,Y
16021602,0.5538,Y
16021802,0.6886,Y
16022002,0.7416,Y
16022202,0.7236,Y
16022402,0.3927,Y
16022602,0.3653,Y
16022802,0.3291,Y
16023002,0.3439,Y
16023202,0.4024,Y
16023402,0.2548,Y
16023602,0.2135,Y
16023802,0.8588,Y
16024002,0.5681,Y
16024202,0.6732,Y
16024602,0.5557,Y
16024802,0.4992,Y
16025002,0.5174,Y
16025202,0.5718,Y
16025402,0.5166,Y
16025602,0.2702,Y
16025802,0.2866,Y
16026002,0.6173,Y
16026202,0.5106,Y
16026402,0.5545,Y
16026602,0.3357,Y
16026802,0.5555,Y
16027002,0.7394,Y
16027202,0.61,Y
16027402,0.3503,Y
16027602,0.4286,Y
16027802,0.188,Y
16028202,0.7109,Y
16028402,0.6423,Y
16028602,0.4566,Y
16028802,0.3798,Y
16029002,0.3875,Y
16029202,0.4922,Y
16029402,0.3288,Y
16029602,0.2887,Y
16029802,0.4119,Y
16030002,0.5043,Y
16030202,0.404,Y
16030402,0.6379,Y
16030602,0.3901,Y
16030802,0.3631,Y
16031002,0.2827,Y
16031202,0.2329,Y
16031402,0.1323,Y
16031802,0.5799,Y
16032002,0.3643,Y
16032202,0.4483,Y
16032402,0.4221,Y
16032602,0.3142,Y
16032802,0.392,Y
16033002,0.5039,Y
16033202,0.7458,Y
16033402,0.4309,Y
16033602,0.1795,Y
16033802,0.3829,Y
16034002,0.616,Y
16034202,0.4913,Y
16034402,0.4861,Y
16034602,0.487,Y
16034802,0.4707,Y
16035002,0.547,Y
16035202,0.5258,Y
16035402,0.3351,Y
16035602,0.3103,Y
16035802,0.2963,Y
16036002,0.5513,Y
16036202,0.4081,Y
16036402,0.3851,Y
16036602,0.5044,Y
16036802,0.5382,Y
16037002,0.3054,Y
16037202,0.3733,Y
16037402,0.3026,Y
16037602,0.5923,Y
16037802,0.6284,Y
16038002,0.4136,Y
16038202,0.6851,Y
16038402,0.6052,Y
16038602,0.5567,Y
16038802,0.738,Y
16039002,0.4722,Y
16039202,0.6057,Y
16039402,0.5926,Y
16039602,0.5279,Y
16039802,0.3756,Y
16040002,0.225,Y
16040202,0.5108,Y
16040402,0.5254,Y
16040602,0.6946,Y
16040802,0.5835,Y
16041002,0.478,Y
16041202,0.3674,Y
16041402,0.1608,Y
16041602,0.2576,Y
16041802,0.4456,Y
16042002,0.414,Y
16042202,0.2279,Y
16042402,0.0794,Y
16042602,0.6154,Y
16042802,0.7203,Y
16043202,0.5853,Y
16043402,0.3157,Y
16043602,0.6081,Y
16043802,0.5229,Y
16044002,0.5866,Y
16044202,0.6976,Y
16044402,0.2785,Y
16044602,0.4403,Y
16044802,0.7626,Y
16045202,0.8247,Y
16045402,0.7481,Y
16045802,0.3805,Y
16046002,0.6659,Y
16046202,0.2416,Y
16046402,0.2765,Y
16046602,0.8486,Y
16046802,0.253,Y
16047002,0.5512,Y
16047202,0.5094,Y
16047402,0.3937,Y
16047602,0.3664,Y
16047802,0.227,Y
16048002,0.528,Y
16048202,0.5613,Y
16048402,0.5342,Y
16048602,0.5677,Y
16049002,0.5411,Y
16049202,0.2487,Y
16049402,0.4915,Y
16049602,0.4049,Y
16049802,0.3563,Y
16050002,0.6705,Y
16050202,0.54,Y
16050402,0.3953,Y
16050602,0.15,Y
16050802,0.1743,Y
16051002,0.0974,Y
16051202,0.3586,Y
16051402,0.3323,Y
16051602,0.4532,Y
16051802,0.4317,Y
16052002,0.4419,Y
16052202,0.4446,Y
16052402,0.6429,Y
16052602,0.8251,Y
16052802,0.2792,Y
16053002,0.4942,Y
16053202,0.1651,Y
16053402,0.4955,Y
16053602,0.0589,Y
16053802,0.4944,Y
16054002,0.4545,Y
16054202,0.3706,Y
16054402,0.4561,Y
16054602,0.5428,Y
16054802,0.618,Y
16055002,0.5117,Y
16055202,0.549,Y
16055402,0.7439,Y
16055602,0.3717,Y
16055802,0.8454,Y
16056002,0.6431,Y
16056202,0.4202,Y
16056402,0.577,Y
16056602,0.2382,Y
16056802,0.5592,Y
16057002,0.4249,Y
16057202,0.3578,Y
16057402,0.2691,Y
16057602,0.1071,Y
16057802,0.4124,Y
16058002,0.523,Y
16058202,0.4476,Y
16058402,0.1817,Y
16058602,0.241,Y
16058802,0.2345,Y
16059002,0.7236,Y
16059202,0.6934,Y
16059402,0.2359,Y
16059602,0.3292,Y
16059802,0.2203,Y
16060002,0.4363,Y
16060202,0.8188,Y
16060402,0.8567,Y
16060802,0.2807,Y
16061002,0.4749,Y
16061202,0.5853,Y
16061402,0.3702,Y
16061602,0.2996,Y
16061802,0.1335,Y
16062002,0.3504,Y
16062202,0.4468,Y
16062402,0.7456,Y
16062602,0.315,Y
16062802,0.2727,Y
16063002,0.3932,Y
16063202,0.2305,Y
16063402,0.6017,Y
16063602,0.2924,Y
16063802,0.3919,Y
16064002,0.6827,Y
16064402,0.3918,Y
16064602,0.4562,Y
16064802,0.8395,Y
16065002,0.3609,Y
16065202,0.6528,Y
16065402,0.4052,Y
16065602,0.7094,Y
16065802,0.4838,Y
16066002,0.8071,Y
16066202,0.5535,Y
16066402,0.3373,Y
16066602,0.5114,Y
16066802,0.7269,Y
16067002,0.5388,Y
16067202,0.3322,Y
16067402,0.5061,Y
16067602,0.2213,Y
16067802,0.2805,Y
16068202,0.7203,Y
16068402,0.2369,Y
16068602,0.6448,Y
16068802,0.7373,Y
16069002,0.6724,Y
16069202,0.2465,Y
16069402,0.4857,Y
16069602,0.5817,Y
16069802,0.302,Y
16070002,0.606,Y
16070202,0.6586,Y
16070402,0.705,Y
16070602,0.7468,Y
16070802,0.2506,Y
16071002,0.5262,Y
16071202,0.4155,Y
16071402,0.6509,Y
16071602,0.4288,Y
16071802,0.3431,Y
16072002,0.4119,Y
16072202,0.0535,Y
16072402,0.4139,Y
16072602,0.4632,Y
16072802,0.5842,Y
16073202,0.2145,Y
16073402,0.6171,Y
16073602,0.4005,Y
16073802,0.2397,Y
16074002,0.6188,Y
16074202,0.379,Y
16074402,0.2696,Y
16074602,0.5007,Y
16074802,0.7151,Y
16075002,0.3595,Y
16075202,0.3929,Y
16075402,0.5453,Y
16075602,0.2021,Y
16076002,0.4731,Y
16076202,0.4203,Y
16076402,0.4364,Y
16076602,0.8307,Y
16076802,0.7219,Y
16077002,0.1843,Y
16077202,0.3173,Y
16077402,0.5445,Y
16077602,0.416,Y
16077802,0.5672,Y
16078002,0.2148,Y
16078202,0.4231,Y
16078402,0.5579,Y
16078602,0.4289,Y
16078802,0.5684,Y
16079002,0.5664,Y
16079202,0.7565,Y
16079402,0.6611,Y
16079602,0.2671,Y
16079802,0.3525,Y
16080002,0.2455,Y
16080202,0.2361,Y
16080402,0.4194,Y
16080602,0.1108,Y
16080802,0.3455,Y
16081002,0.4603,Y
16081202,0.5712,Y
16081402,0.6062,Y
16081602,0.3279,Y
16081802,0.615,Y
16082002,0.6368,Y
16082202,0.6545,Y
16082402,0.4674,Y
16082602,0.7834,Y
16082802,0.4722,Y
16083002,0.6491,Y
16083202,0.3637,Y
16083402,0.5017,Y
16083602,0.5591,Y
16083802,0.2167,Y
16084002,0.5534,Y
16084202,0.5703,Y
16084402,0.5641,Y
16084602,0.1958,Y
16084802,0.353,Y
16085002,0.3045,Y
16085202,0.525,Y
16085402,0.6075,Y
16085602,0.7161,Y
16085802,0.1768,Y
16086002,0.2299,Y
16086202,0.1476,Y
16086402,0.3771,Y
16086602,0.5727,Y
16086802,0.6703,Y
16087002,0.422,Y
16087202,0.243,Y
16087402,0.2619,Y
16087602,0.4009,Y
16087802,0.6523,Y
16088002,0.5641,Y
16088202,0.5009,Y
16088402,0.3795,Y
16088602,0.7853,Y
16088802,0.55,Y
16089002,0.2698,Y
16089202,0.6615,Y
16089402,0.5574,Y
16089602,0.3777,Y
16089802,0.4423,Y
16090002,0.4105,Y
16090202,0.3184,Y
16090402,0.7624,Y
16090602,0.5474,Y
16090802,0.6225,Y
16091002,0.4695,Y
16091402,0.2273,Y
16091602,0.5445,Y
16091802,0.6615,Y
16092002,0.3704,Y
16092202,0.4421,Y
16092402,0.3144,Y
16092602,0.3071,Y
16092802,0.5226,Y
16093002,0.466,Y
16093402,0.253,Y
16093602,0.1802,Y
16093802,0.3625,Y
16094002,0.3367,Y
16094202,0.4718,Y
16094402,0.2148,Y
16094602,0.4568,Y
16094802,0.2952,Y
16095002,0.5165,Y
16095202,0.2547,Y
16095402,0.4519,Y
16095602,0.4286,Y
16095802,0.4885,Y
16096202,0.6114,Y
16096402,0.5202,Y
16105202,0.4655,Y
16105402,0.49,Y
16105602,0.1226,Y
16105802,0.5294,Y
16124202,0.7835,Y
16124602,0.7842,Y
16131202,0.1035,Y
16131402,0.4164,Y
16131602,0.1647,Y
16131802,0.5574,Y
16132002,0.7078,Y
16132202,0.4026,Y
16132402,0.5793,Y
16132602,0.3264,Y
16132802,0.5108,Y
16133002,0.5132,Y
16133402,0.2016,Y
16133602,0.4328,Y
16133802,0.8431,Y
16134002,0.4607,Y
16134402,0.3034,Y
16134602,0.566,Y
16134802,0.543,Y
16135002,0.6036,Y
16141802,0.2136,Y
16169802,0.292,Y
16170002,0.5666,Y
16170402,0.2842,Y
16170602,0.2779,Y
16170802,0.4012,Y
16171002,0.4561,Y
16171202,0.2942,Y
16171402,0.1971,Y
16171602,0.3629,Y
16171802,0.2941,Y
16172002,0.4294,Y
16172202,0.2712,Y
16172402,0.2709,Y
16172602,0.1388,Y
16172802,0.7141,Y
16173002,0.16,Y
16173202,0.3272,Y
16173402,0.3969,Y
16173602,0.5903,Y
16173802,0.7577,Y
16174002,0.2779,Y
16174202,0.386,Y
16174402,0.4613,Y
16174602,0.4467,Y
16174802,0.5226,Y
16175002,0.4128,Y
16175202,0.4531,Y
16175402,0.661,Y
16175602,0.8101,Y
16175802,0.4099,Y
16176002,0.4212,Y
16176202,0.6215,Y
16176402,0.7402,Y
16176602,0.4305,Y
16176802,0.3992,Y
16177002,0.7347,Y
16177202,0.4383,Y
16177402,0.6166,Y
16177602,0.2005,Y
16177802,0.7789,Y
16178002,0.3352,Y
16178202,0.3937,Y
16178402,0.3702,Y
16178602,0.1122,Y
16178802,0.327,Y
16179002,0.7504,Y
16179202,0.2845,Y
16179402,0.8201,Y
16179602,0.6749,Y
16179802,0.6281,Y
16180002,0.5248,Y
16180202,0.3795,Y
16180402,0.81,Y
16180602,0.4967,Y
16180802,0.4731,Y
16181002,0.1561,Y
16181202,0.2401,Y
16181402,0.2938,Y
16181602,0.2628,Y
16181802,0.7268,Y
16182002,0.165,Y
16182202,0.3366,Y
16182402,0.4622,Y
16182602,0.5123,Y
16182802,0.2549,Y
16183002,0.4281,Y
16183202,0.6922,Y
16183602,0.532,Y
16183802,0.8437,Y
16184002,0.5701,Y
16184202,0.4594,Y
16184402,0.4669,Y
16184602,0.5591,Y
16184802,0.6216,Y
16185002,0.4848,Y
16185202,0.3453,Y
16185402,0.4044,Y
16185602,0.5218,Y
16185802,0.4133,Y
16186002,0.449,Y
16186402,0.3789,Y
16186602,0.2887,Y
16186802,0.47,Y
16187002,0.5753,Y
16187202,0.2888,Y
16187402,0.3023,Y
16187602,0.4795,Y
16187802,0.3446,Y
16188002,0.2866,Y
16188202,0.3641,Y
16188402,0.539,Y
16188602,0.4978,Y
16188802,0.4427,Y
16189002,0.5535,Y
16189202,0.4049,Y
16189402,0.3008,Y
16189602,0.7112,Y
16189802,0.6225,Y
16190002,0.3279,Y
16190202,0.4832,Y
16190402,0.4167,Y
16190602,0.164,Y
16190802,0.435,Y
16191202,0.6884,Y
16191402,0.3613,Y
16191602,0.4707,Y
16191802,0.4826,Y
16192002,0.6654,Y
16192202,0.4202,Y
16192402,0.4702,Y
16192602,0.7266,Y
16192802,0.3859,Y
16193002,0.2681,Y
16193202,0.3666,Y
16193402,0.4843,Y
16193602,0.2739,Y
16193802,0.4304,Y
16194002,0.5467,Y
16194202,0.4991,Y
16194402,0.4211,Y
16194602,0.4391,Y
16194802,0.3898,Y
16195002,0.718,Y
16195202,0.7562,Y
16195402,0.558,Y
16195602,0.3828,Y
16195802,0.3884,Y
16196002,0.4121,Y
16196202,0.6305,Y
16196402,0.8567,Y
16196602,0.5499,Y
16196802,0.0568,Y
16197002,0.194,Y
16197202,0.321,Y
16197402,0.2945,Y
16197602,0.4582,Y
16197802,0.3829,Y
16198002,0.4833,Y
16198202,0.4233,Y
16198402,0.5887,Y
16198602,0.4894,Y
16198802,0.753,Y
16199002,0.5842,Y
16199202,0.4067,Y
16199402,0.2777,Y
16199602,0.6746,Y
16199802,0.4249,Y
16200002,0.4388,Y
16200202,0.5154,Y
16200402,0.5307,Y
16200602,0.3542,Y
16200802,0.3696,Y
16201002,0.3236,Y
16201202,0.287,Y
16201402,0.6209,Y
16201602,0.2755,Y
16201802,0.4418,Y
16202002,0.4036,Y
16202202,0.4602,Y
16202402,0.2192,Y
16202602,0.1122,Y
16202802,0.4154,Y
16203002,0.1999,Y
16203202,0.4926,Y
16203402,0.5444,Y
16203602,0.4524,Y
16203802,0.4203,Y
16204002,0.4081,Y
16204202,0.1683,Y
16204602,0.3858,Y
16204802,0.5661,Y
16205002,0.5687,Y
16205202,0.2468,Y
16205402,0.6792,Y
16205602,0.4255,Y
16205802,0.4538,Y
16206002,0.2952,Y
16206202,0.4802,Y
16206402,0.3042,Y
16206602,0.5161,Y
16206802,0.2227,Y
16207002,0.7431,Y
16207202,0.692,Y
16207402,0.461,Y
16207602,0.3233,Y
16207802,0.4735,Y
16208002,0.2718,Y
16208202,0.3386,Y
16208402,0.2309,Y
16208602,0.7643,Y
16208802,0.4198,Y
16209202,0.5504,Y
16209402,0.4996,Y
16209602,0.4657,Y
16209802,0.3489,Y
16210002,0.4422,Y
16210202,0.2005,Y
16210402,0.2374,Y
16210602,0.5444,Y
16210802,0.5654,Y
16211202,0.1579,Y
16211402,0.3397,Y
16211602,0.4125,Y
16211802,0.4284,Y
16212002,0.1758,Y
16212202,0.5928,Y
16212402,0.4767,Y
16212602,0.2996,Y
16212802,0.4346,Y
16213002,0.7528,Y
16213202,0.7635,Y
16213402,0.1965,Y
16213602,0.2362,Y
16213802,0.3978,Y
16214002,0.3815,Y
16214202,0.2563,Y
16214402,0.2136,Y
16214602,0.4703,Y
16214802,0.4089,Y
16215002,0.1872,Y
16215202,0.4031,Y
16215402,0.2951,Y
16215602,0.2216,Y
16215802,0.6122,Y
16216002,0.3517,Y
16216202,0.1521,Y
16216402,0.5535,Y
16216602,0.3041,Y
16216802,0.4476,Y
16217002,0.2304,Y
16217202,0.3607,Y
16217402,0.3218,Y
16217602,0.5183,Y
16217802,0.353,Y
16218002,0.3188,Y
16218202,0.6473,Y
16218402,0.4485,Y
16218602,0.5393,Y
16218802,0.6677,Y
16219002,0.3357,Y
16219202,0.5087,Y
16219602,0.2365,Y
16219802,0.3295,Y
16220002,0.6038,Y
16220202,0.3908,Y
16220402,0.2773,Y
16220602,0.5154,Y
16220802,0.429,Y
16221002,0.4111,Y
16221202,0.4697,Y
16221602,0.3846,Y
16221802,0.5249,Y
16222002,0.327,Y
16222202,0.3183,Y
16222402,0.2717,Y
16222602,0.2476,Y
16222802,0.3556,Y
16223002,0.4377,Y
16223202,0.1926,Y
16223402,0.2752,Y
16223602,0.2522,Y
16223802,0.1386,Y
16224002,0.2355,Y
16224202,0.3198,Y
16224402,0.4693,Y
16224602,0.5769,Y
16224802,0.4346,Y
16225002,0.4492,Y
16225202,0.3951,Y
16225402,0.2398,Y
16225602,0.2663,Y
16225802,0.4447,Y
16226002,0.342,Y
16226202,0.3081,Y
16226402,0.6613,Y
16226602,0.2148,Y
16226802,0.4124,Y
16227002,0.7803,Y
16227202,0.8073,Y
16227402,0.2233,Y
16227602,0.4402,Y
16227802,0.2594,Y
16228002,0.7177,Y
16228202,0.2362,Y
16228402,0.1099,Y
16228602,0.2942,Y
16228802,0.7816,Y
16229002,0.6912,Y
16229202,0.8086,Y
16229402,0.7078,Y
16229602,0.5042,Y
16229802,0.3612,Y
16230002,0.407,Y
16230202,0.1529,Y
16230402,0.372,Y
16230602,0.4599,Y
16230802,0.3562,Y
16231002,0.5911,Y
16231202,0.5862,Y
16231402,0.5746,Y
16231602,0.3704,Y
16232002,0.4357,Y
16232402,0.6442,Y
16232602,0.2866,Y
16232802,0.2695,Y
16233002,0.1159,Y
16233202,0.4581,Y
16233402,0.2717,Y
16233602,0.6836,Y
16233802,0.186,Y
16234002,0.6625,Y
16234202,0.4322,Y
16234402,0.6797,Y
16234602,0.5609,Y
16234802,0.2339,Y
16235002,0.5108,Y
16235202,0.3661,Y
16235402,0.385,Y
16235602,0.4499,Y
16235802,0.7537,Y
16236002,0.3714,Y
16236202,0.7206,Y
16236402,0.2931,Y
16236602,0.2876,Y
16236802,0.4743,Y
16237002,0.5096,Y
16237402,0.2035,Y
16237602,0.5166,Y
16237802,0.4689,Y
16238002,0.4386,Y
16238202,0.5165,Y
16238402,0.1726,Y
16238602,0.2646,Y
16238802,0.3927,Y
16239002,0.4006,Y
16239202,0.2675,Y
16239402,0.4842,Y
16239602,0.523,Y
16239802,0.4682,Y
16240002,0.3554,Y
16240202,0.6361,Y
16240402,0.5725,Y
16240602,0.3539,Y
16240802,0.5489,Y
16241002,0.4539,Y
16241202,0.392,Y
16241402,0.3334,Y
16241602,0.3819,Y
16241802,0.1146,Y
16242002,0.6635,Y
16242202,0.6392,Y
16242402,0.4476,Y
16242602,0.3206,Y
16242802,0.4556,Y
16243002,0.6408,Y
16243202,0.4341,Y
16243402,0.4826,Y
16243602,0.3191,Y
16243802,0.3504,Y
16244002,0.4394,Y
16244202,0.3111,Y
16244402,0.3176,Y
16244602,0.6401,Y
16244802,0.6347,Y
16245002,0.4885,Y
16245202,0.2789,Y
16245802,0.6148,Y
16246002,0.4767,Y
16246202,0.2768,Y
16246402,0.6243,Y
16246602,0.2486,Y
16246802,0.4348,Y
16247002,0.3935,Y
16247202,0.1924,Y
16247402,0.4035,Y
16247602,0.4139,Y
16247802,0.5135,Y
16248002,0.7842,Y
16248202,0.863,Y
16248402,0.4234,Y
16248602,0.6615,Y
16248802,0.325,Y
16249002,0.4853,Y
16249202,0.5101,Y
16249402,0.3831,Y
16249602,0.3277,Y
16249802,0.764,Y
16250002,0.4849,Y
16250202,0.4169,Y
16250402,0.3532,Y
16250602,0.1812,Y
16250802,0.3101,Y
16251002,0.5316,Y
16251202,0.5094,Y
16251402,0.4769,Y
16251602,0.3207,Y
16251802,0.4102,Y
16252002,0.123,Y
16252202,0.1855,Y
16252402,0.3625,Y
16252602,0.4438,Y
16252802,0.4305,Y
16253002,0.3902,Y
16253202,0.5714,Y
16253402,0.3213,Y
16253602,0.5024,Y
16253802,0.5543,Y
16254002,0.5814,Y
16254202,0.3339,Y
16254402,0.2536,Y
16254602,0.5222,Y
16254802,0.5572,Y
16255002,0.5307,Y
16255202,0.2526,Y
16255402,0.404,Y
16255602,0.131,Y
16255802,0.2963,Y
16256002,0.6007,Y
16256202,0.3039,Y
16256402,0.2618,Y
16256602,0.8329,Y
16256802,0.3902,Y
16257002,0.7408,Y
16257202,0.4711,Y
16257402,0.2017,Y
16257602,0.5137,Y
16257802,0.5247,Y
16258002,0.2356,Y
16258202,0.7541,Y
16258402,0.6971,Y
16258802,0.0788,Y
16259002,0.4467,Y
16259202,0.3465,Y
16259402,0.618,Y
16259602,0.3929,Y
16259802,0.8644,Y
16260002,0.5419,Y
16260202,0.4231,Y
16260402,0.5294,Y
16260602,0.6603,Y
16260802,0.3931,Y
16261002,0.6807,Y
16261202,0.7792,Y
16261402,0.3367,Y
16261602,0.3184,Y
16261802,0.3577,Y
16262002,0.5721,Y
16262202,0.6609,Y
16262402,0.567,Y
16262602,0.3426,Y
16262802,0.5891,Y
16263002,0.3021,Y
16263202,0.3756,Y
16263402,0.3352,Y
16263602,0.351,Y
16263802,0.5444,Y
16264002,0.4712,Y
16264202,0.5423,Y
16264402,0.5653,Y
16264802,0.589,Y
16265002,0.4659,Y
16265202,0.5684,Y
16265402,0.4693,Y
16265602,0.2079,Y
16265802,0.5377,Y
16266002,0.6497,Y
16266202,0.3621,Y
16266402,0.2753,Y
16266602,0.0547,Y
16266802,0.4198,Y
16267002,0.2452,Y
16267202,0.7356,Y
16267402,0.3369,Y
16267602,0.7596,Y
16268002,0.5446,Y
16268202,0.4674,Y
16268402,0.2417,Y
16268602,0.2364,Y
16268802,0.3504,Y
16269002,0.7444,Y
16269202,0.1857,Y
16269402,0.7552,Y
16269602,0.6033,Y
16269802,0.612,Y
16270202,0.4875,Y
16270402,0.3879,Y
16270602,0.1704,Y
16270802,0.2853,Y
16271002,0.3819,Y
16271202,0.7488,Y
16271402,0.3902,Y
16271602,0.3879,Y
16271802,0.3571,Y
16272002,0.1948,Y
16272202,0.5517,Y
16272402,0.4592,Y
16272602,0.4742,Y
16272802,0.6155,Y
16273002,0.3969,Y
16273202,0.3267,Y
16273402,0.4382,Y
16273602,0.562,Y
16273802,0.458,Y
16274002,0.1703,Y
16274202,0.2889,Y
16274402,0.3369,Y
16274602,0.5666,Y
16274802,0.6769,Y
16275402,0.7011,Y
16275602,0.524,Y
16275802,0.4243,Y
16276002,0.4723,Y
16276202,0.2273,Y
16276402,0.3595,Y
16276602,0.4544,Y
16276802,0.4962,Y
16277002,0.1226,Y
16277202,0.5571,Y
16277402,0.6326,Y
16277602,0.4429,Y
16277802,0.3027,Y
16278002,0.6897,Y
16278202,0.5269,Y
16278402,0.4871,Y
16278602,0.5684,Y
16278802,0.4147,Y
16279002,0.3341,Y
16279202,0.4668,Y
16279402,0.6729,Y
16279602,0.4742,Y
16279802,0.3192,Y
16280002,0.5105,Y
16280402,0.2749,Y
16280602,0.3585,Y
16280802,0.4018,Y
16281002,0.2302,Y
16281202,0.3815,Y
16281402,0.2082,Y
16281602,0.5684,Y
16282002,0.456,Y
16282202,0.499,Y
16282402,0.4845,Y
16282602,0.3621,Y
16282802,0.423,Y
16283002,0.5906,Y
16283202,0.6539,Y
16283402,0.5339,Y
16283602,0.2447,Y
16284002,0.6517,Y
16284202,0.6639,Y
16284602,0.5819,Y
16284802,0.8103,Y
16285002,0.633,Y
16285202,0.6811,Y
16285402,0.3732,Y
