x,y,chromosome
28489402,0.4299,21
28489602,0.5572,21
28489802,0.4985,21
28490002,0.6195,21
28490202,0.8145,21
28490402,0.713,21
28490602,0.638,21
28490802,0.6485,21
28491002,0.3937,21
28491202,0.3687,21
28491402,0.6111,21
28491602,0.7183,21
28491802,0.2392,21
28492002,0.6925,21
28492202,0.5866,21
28492402,0.4727,21
28492602,0.897,21
28492802,0.6305,21
28493002,0.501,21
28493202,0.252,21
28493402,0.4022,21
28493602,0.4929,21
28493802,0.6254,21
28494002,0.3786,21
28494202,0.177,21
28494402,0.4718,21
28494602,0.3112,21
28494802,0.3974,21
28495002,0.4783,21
28495202,0.4943,21
28495402,0.3602,21
28495602,0.5127,21
28495802,0.6249,21
28496002,0.6377,21
28496202,0.4878,21
28496402,0.5833,21
28496602,0.5299,21
28496802,0.3602,21
28497002,0.2681,21
28497202,0.7671,21
28497402,0.701,21
28497602,0.3422,21
28497802,0.3188,21
28498002,0.2325,21
28498202,0.4344,21
28498402,0.5027,21
28498602,0.5871,21
28498802,0.5769,21
28499002,0.4084,21
28499202,0.7061,21
28499402,0.6088,21
28499602,0.5052,21
28499802,0.5975,21
28500002,0.3544,21
28500202,0.6823,21
28500402,0.8365,21
28500602,0.6253,21
28500802,0.513,21
28501002,0.6789,21
28501202,0.4885,21
28501402,0.664,21
28501602,0.6776,21
28501802,0.5917,21
28502002,0.3695,21
28502202,0.8311,21
28502402,0.4239,21
28502602,0.5222,21
28502802,0.341,21
28503002,0.3974,21
28503202,0.547,21
28503402,0.6279,21
28503602,0.4842,21
28503802,0.2071,21
28504002,0.5556,21
28504202,0.2332,21
28504402,0.8313,21
28504602,0.5449,21
28504802,0.246,21
28505002,0.3843,21
28505202,0.4127,21
28505402,0.4955,21
28505602,0.522,21
28505802,0.3538,21
28506002,0.405,21
28506202,0.64,21
28506402,0.5054,21
28506602,0.6929,21
28506802,0.6467,21
28507002,0.7278,21
28507202,0.5407,21
28507402,0.5248,21
28507602,0.4609,21
28507802,0.427,21
28508002,0.4972,21
28508202,0.4438,21
28508402,0.3375,21
28508602,0.3408,21
28508802,0.6176,21
28509002,0.236,21
28509202,0.4494,21
28509402,0.7315,21
28509602,0.1401,21
28509802,0.54,21
28510002,0.5381,21
28510202,0.2551,21
28510402,0.1996,21
28510602,0.9058,21
28510802,0.5023,21
28511002,0.6569,21
28511202,0.7832,21
28511402,0.5785,21
28511602,0.4455,21
28511802,0.5891,21
28512002,0.3778,21
28512202,0.5623,21
28512402,0.9728,21
28512602,0.6309,21
28512802,0.9099,21
28513002,0.3361,21
28513202,0.4318,21
28513402,0.954,21
28513602,0.742,21
28513802,0.6145,21
28514002,0.3147,21
28514202,0.4993,21
28514402,0.4886,21
28514602,0.4185,21
28514802,0.3374,21
28515002,0.4329,21
28515202,0.8798,21
28515402,0.6373,21
28515602,0.4474,21
28515802,0.4155,21
28516002,0.4657,21
28516202,0.5775,21
28516402,0.5814,21
28516602,0.3696,21
28516802,0.4797,21
28517002,0.4599,21
28517202,0.2288,21
28517402,0.6007,21
28517602,0.5984,21
28517802,0.4164,21
28518002,0.9421,21
28518202,0.6055,21
28518402,0.5315,21
28518602,0.419,21
28518802,0.3482,21
28519002,0.8475,21
28519202,0.3438,21
28519402,0.5382,21
28519602,1.0155,21
28519802,0.202,21
28520002,0.44,21
28520202,0.9261,21
28520402,0.4194,21
28520602,0.1787,21
28520802,0.6863,21
28521002,0.5054,21
28521202,0.2337,21
28521402,0.748,21
28521602,0.5114,21
28521802,0.6548,21
28522002,0.4723,21
28522202,0.2207,21
28522402,0.7039,21
28522602,0.6689,21
28522802,0.5098,21
28523002,0.3379,21
28523202,0.3733,21
28523402,0.4597,21
28523602,0.4422,21
28523802,0.4868,21
28524002,0.5494,21
28524202,0.5174,21
28524402,0.1988,21
28524602,0.4426,21
28524802,0.5948,21
28525002,0.6537,21
28525202,0.4836,21
28525402,0.23,21
28525602,0.5438,21
28525802,0.3379,21
28526002,0.3753,21
28526202,0.7381,21
28526402,0.3363,21
28526602,0.2881,21
28526802,0.5419,21
28527002,0.3837,21
28527202,0.4626,21
28527402,0.7339,21
28527602,0.3778,21
28527802,0.5558,21
28528002,0.6844,21
28528202,0.4256,21
28528402,0.6162,21
28528602,0.6055,21
28528802,0.6909,21
28529002,0.7038,21
28529202,0.675,21
28529402,0.6763,21
28529602,0.6765,21
28529802,0.4231,21
28530002,0.7903,21
28530202,0.787,21
28530402,0.4203,21
28530602,0.2714,21
28530802,0.7239,21
28531002,0.4936,21
28531202,0.4864,21
28531402,0.2485,21
28531602,0.5498,21
28531802,0.47,21
28532002,0.4129,21
28532202,0.6864,21
28532402,1.0125,21
28532602,0.6403,21
28532802,0.5893,21
28533002,0.6268,21
28533202,0.9882,21
28533402,0.7587,21
28533602,0.3963,21
28533802,0.8403,21
28534002,0.6057,21
28534202,0.6186,21
28534402,0.665,21
28534602,1.1592,21
28534802,0.6522,21
28535002,0.5103,21
28535202,0.8462,21
28535402,0.8278,21
28535602,0.5862,21
28535802,0.6166,21
28536002,0.4765,21
28536202,0.782,21
28536402,0.7084,21
28536602,0.8239,21
28536802,0.2622,21
28537002,0.2833,21
28537202,0.4194,21
28537402,0.3896,21
28537602,0.3539,21
28537802,0.6104,21
28538002,0.4658,21
28538202,0.4181,21
28538402,0.4965,21
28538602,0.4282,21
28538802,0.54,21
28539002,0.4342,21
28539202,0.3261,21
28539402,0.3853,21
28539602,0.2567,21
28539802,0.2738,21
28540002,0.5298,21
28540202,1.0237,21
28540402,0.796,21
28540602,1.2,21
28540802,0.3844,21
28541002,1.1395,21
28541202,0.3536,21
28541402,0.7331,21
28541602,0.6439,21
28541802,0.5848,21
28542002,0.4662,21
28542202,0.295,21
28542402,0.5298,21
28542602,0.7688,21
28542802,0.6038,21
28543002,0.7233,21
28543202,0.5522,21
28543402,0.6071,21
28543602,0.1366,21
28543802,0.373,21
28544002,0.3767,21
28544202,0.632,21
28544402,0.4397,21
28544602,0.4719,21
28544802,0.4524,21
28545002,0.484,21
28545202,0.5139,21
28545402,0.4856,21
28545602,0.2539,21
28545802,0.3591,21
28546002,0.2485,21
28546202,0.3036,21
28546402,0.7936,21
28546602,0.6265,21
28546802,0.5057,21
28547002,0.429,21
28547202,0.3958,21
28547402,0.395,21
28547602,0.7086,21
28547802,0.8757,21
28548002,0.3876,21
28548202,0.288,21
28548402,0.3645,21
28548602,0.2419,21
28548802,0.2909,21
28549002,0.612,21
28549202,0.2876,21
28549402,0.8288,21
28549602,0.6997,21
28549802,0.3021,21
28550002,0.366,21
28550202,0.2902,21
28550402,0.4608,21
28550602,0.6145,21
28550802,0.4188,21
28551002,0.4021,21
28551202,0.444,21
28551402,0.4384,21
28551602,0.6961,21
28551802,0.3974,21
28552002,0.3026,21
28552202,0.9156,21
28552402,0.9305,21
28552602,0.2953,21
28552802,0.499,21
28553002,0.5531,21
28553202,0.6433,21
28553402,0.29,21
28553602,0.6323,21
28553802,0.5214,21
28554002,0.4647,21
28554202,0.5683,21
28554402,0.6489,21
28554602,0.4126,21
28554802,0.4253,21
28555002,0.3951,21
28555202,0.764,21
28555402,0.4216,21
28555602,0.5322,21
28555802,0.5208,21
28556002,0.6992,21
28556202,0.5689,21
28556402,0.1845,21
28556602,0.258,21
28556802,0.6862,21
28557002,0.6134,21
28557202,0.805,21
28557402,0.5813,21
28557602,0.5669,21
28557802,0.4949,21
28558002,0.4995,21
28558202,0.5602,21
28558402,0.6274,21
28558602,0.5575,21
28558802,1.0572,21
28559002,0.8057,21
28559202,0.5877,21
28559402,0.633,21
28559602,0.4103,21
28559802,0.7432,21
28560002,0.4761,21
28560202,0.325,21
28560402,0.4137,21
28560602,0.4987,21
28560802,0.753,21
28561002,0.7974,21
28561202,0.2672,21
28561402,0.8212,21
28561602,0.4826,21
28561802,0.5218,21
28562002,0.613,21
28562202,0.4528,21
28562402,0.7185,21
28562602,0.8598,21
28562802,0.5418,21
28563002,0.6304,21
28563202,0.5766,21
28563402,0.73,21
28563602,0.3201,21
28563802,0.3927,21
28564002,0.6161,21
28564202,0.4937,21
28564402,0.2938,21
28564602,0.2961,21
28564802,0.4134,21
28565002,0.2776,21
28565202,0.5595,21
28565402,0.1211,21
28565602,0.6126,21
28565802,0.4768,21
28566002,0.6853,21
28566202,0.7766,21
28566402,0.5928,21
28566602,0.425,21
28566802,0.4918,21
28567002,0.4288,21
28567202,0.4218,21
28567402,0.3373,21
28567602,0.4682,21
28567802,0.3191,21
28568002,0.3066,21
28568202,0.6095,21
28568402,0.6233,21
28568602,0.6425,21
28568802,0.5287,21
28569002,0.6857,21
28569202,0.8558,21
28569402,0.6517,21
28569602,0.3917,21
28569802,0.3624,21
28570002,0.4217,21
28570202,0.4432,21
28570402,0.5635,21
28570602,0.3882,21
28570802,0.6468,21
28571002,0.7427,21
28571202,0.4942,21
28571402,1.0658,21
28571602,0.7569,21
28571802,0.1969,21
28572002,0.4231,21
28572202,0.5475,21
28572402,0.6379,21
28572602,0.6259,21
28572802,0.7245,21
28573002,0.6083,21
28573202,0.613,21
28573402,0.8432,21
28573602,0.5243,21
28573802,0.5087,21
28574002,0.3679,21
28574202,0.5147,21
28574402,0.9594,21
28574602,0.386,21
28574802,0.3239,21
28575002,0.5977,21
28575202,0.2951,21
28575402,0.6976,21
28575602,0.2557,21
28575802,0.3132,21
28576002,0.2702,21
28576202,0.5658,21
28576402,0.186,21
28576602,0.431,21
28576802,0.3839,21
28577002,0.6851,21
28577202,0.638,21
28577402,0.3276,21
28577602,0.2938,21
28577802,0.3024,21
28578002,0.8937,21
28578202,0.549,21
28578402,0.2658,21
28578602,0.5243,21
28578802,0.5836,21
28579002,0.6462,21
28579202,0.7188,21
28579402,0.6595,21
28579602,0.6974,21
28579802,0.2562,21
28580002,0.3268,21
28580202,0.4492,21
28580402,0.9982,21
28580602,0.4865,21
28580802,0.4376,21
28581002,0.5237,21
28581202,0.3339,21
28581402,0.6357,21
28581602,0.7809,21
28581802,0.5797,21
28582002,0.5637,21
28582202,0.7158,21
28582402,0.5796,21
28582602,1.2174,21
28582802,0.2907,21
28583002,0.615,21
28583202,0.7487,21
28583402,0.4322,21
28583602,0.3739,21
28583802,0.6392,21
28584002,1.0592,21
28584202,0.6642,21
28584402,0.7029,21
28584602,0.73,21
28584802,0.4939,21
28585002,0.4826,21
28585202,0.3823,21
28585402,0.5334,21
28585602,0.1966,21
28585802,0.6568,21
28586002,0.839,21
28586202,0.6153,21
28586402,0.5637,21
28586602,0.4503,21
28586802,0.2211,21
28587002,0.4972,21
28587202,0.6546,21
28587402,0.3902,21
28587602,0.6478,21
28587802,0.4683,21
28588002,0.3976,21
28588202,0.8372,21
28588402,0.6731,21
28588602,0.5592,21
28588802,0.3821,21
28589002,0.8528,21
28589202,0.4581,21
28589402,0.4332,21
28589602,0.7728,21
28589802,0.3971,21
28590002,0.4549,21
28590202,0.5675,21
28590402,0.4852,21
28590602,0.5164,21
28590802,0.5746,21
28591002,0.554,21
28591202,0.5088,21
28591402,0.3708,21
28591602,0.2866,21
28591802,0.3724,21
28592002,0.5025,21
28592202,0.2119,21
28592402,0.7531,21
28592602,0.4995,21
28592802,0.4632,21
28593002,0.3352,21
28593202,0.5104,21
28593402,0.2389,21
28593602,0.3486,21
28593802,0.3985,21
28594002,0.6973,21
28594202,0.6555,21
28594402,0.5445,21
28594602,0.4924,21
28594802,0.3484,21
28595002,0.8412,21
28595202,0.5999,21
28595402,0.7795,21
28595602,0.4328,21
28595802,0.067,21
28596002,0.6584,21
28596202,0.4615,21
28596402,0.2946,21
28596602,0.488,21
28596802,0.5299,21
28597002,0.5371,21
28597202,0.1835,21
28597402,0.6926,21
28597602,0.2725,21
28597802,0.6748,21
28598002,0.5884,21
28598202,0.3088,21
28598402,0.8977,21
28598602,0.623,21
28598802,0.6134,21
28599002,0.3961,21
28599202,0.245,21
28599402,0.2959,21
28599602,0.577,21
28599802,0.6804,21
28600002,0.5404,21
28600202,0.6735,21
28600402,0.6954,21
28600602,0.6417,21
28600802,0.5268,21
28601002,0.4385,21
28601202,0.4236,21
28601402,0.3891,21
28601602,0.3151,21
28601802,0.7936,21
28602002,0.5106,21
28602202,0.5558,21
28602402,0.7697,21
28602602,0.9696,21
28602802,0.8525,21
28603002,0.4098,21
28603202,0.6328,21
28603402,0.4329,21
28603602,0.3672,21
28603802,0.3499,21
28604002,0.3175,21
28604202,0.2089,21
28604402,0.6073,21
28604602,0.5448,21
28604802,0.69,21
28605002,0.6745,21
28605202,0.3016,21
28605402,0.2769,21
28605602,0.6847,21
28605802,0.0723,21
28606002,0.7087,21
28606202,0.5007,21
28606402,0.5746,21
28606602,0.4871,21
28606802,0.4295,21
28607002,0.4585,21
28607202,0.7559,21
28607402,0.4491,21
28607602,0.712,21
28607802,0.4302,21
28608002,0.9041,21
28608202,0.4924,21
28608402,0.439,21
28608602,0.3414,21
28608802,0.5402,21
28609002,0.7853,21
28609202,0.2486,21
28609402,0.3149,21
28609602,0.3428,21
28609802,0.4231,21
28610002,0.5148,21
28610202,0.5247,21
28610402,0.1902,21
28610602,0.6052,21
28610802,0.3229,21
28611002,0.3884,21
28611202,0.4591,21
28611402,0.8538,21
28611602,0.1211,21
28611802,0.5707,21
28612002,0.8156,21
28612202,0.4164,21
28612402,0.2911,21
28612602,0.3041,21
28612802,0.7025,21
28613002,0.5142,21
28613202,0.717,21
28613402,0.3623,21
28613602,0.3931,21
28613802,0.3052,21
28614002,0.6434,21
28614202,0.532,21
28614402,0.4969,21
28614602,0.5101,21
28614802,0.4798,21
28615002,0.4668,21
28615202,0.5345,21
28615402,0.3878,21
28615602,0.4835,21
28615802,0.5088,21
28616002,0.3213,21
28616202,0.5109,21
28616402,0.4212,21
28616602,0.7566,21
28616802,0.4661,21
28617002,0.4659,21
28617202,0.6192,21
28617402,0.5287,21
28617602,0.6525,21
28617802,0.5491,21
28618002,0.4209,21
28618202,0.47,21
28618402,0.6403,21
28618602,0.7857,21
28618802,0.7881,21
28619002,0.6977,21
28619202,0.4855,21
28619402,0.4682,21
28619602,0.4568,21
28619802,0.2539,21
28620002,0.6202,21
28620202,0.2396,21
28620402,0.5959,21
28620602,0.3323,21
28620802,0.9219,21
28621002,0.0792,21
28621202,0.6969,21
28621402,0.8629,21
28621602,0.664,21
28621802,0.6562,21
28622002,0.2986,21
28622202,0.3357,21
28622402,0.7867,21
28622602,0.5265,21
28622802,0.3764,21
28623002,0.4968,21
28623202,0.3226,21
28623402,0.9865,21
28623602,0.1263,21
28623802,0.5764,21
28624002,0.3495,21
28624202,0.2071,21
28624402,0.4884,21
28624602,0.5172,21
28624802,0.1863,21
28625002,0.5746,21
28625202,0.5049,21
28625402,0.5322,21
28625602,0.1901,21
28625802,0.2181,21
28626002,0.4572,21
28626202,0.5712,21
28626402,0.0827,21
28626602,0.8558,21
28626802,0.7674,21
28627002,0.6931,21
28627202,0.2244,21
28627402,0.7968,21
28627602,0.3989,21
28627802,0.9105,21
28628002,0.2773,21
28628202,0.3281,21
28628402,1.0525,21
28628602,0.88,21
28628802,0.3727,21
28629002,0.4043,21
28629202,0.488,21
28629402,0.2149,21
28629602,0.2261,21
28629802,0.228,21
28630002,0.5817,21
28630202,0.3857,21
28630402,0.233,21
28630602,0.4722,21
28630802,0.6096,21
28631002,0.2898,21
28631202,0.6291,21
28631402,1.2865,21
28631602,0.6585,21
28631802,0.799,21
28632002,0.2686,21
28632202,0.3683,21
28632402,0.4562,21
28632602,0.7884,21
28632802,0.6968,21
28633002,0.6878,21
28633202,0.49,21
28633402,0.4007,21
28633602,0.7207,21
28633802,0.7917,21
28634002,0.5824,21
28634202,0.5517,21
28634402,0.7139,21
28634602,0.2327,21
28634802,0.4857,21
28635002,0.4202,21
28635202,1.0897,21
28635402,1.1406,21
28635602,0.5068,21
28635802,0.4794,21
28636002,0.5501,21
28636202,0.4578,21
28636402,0.4211,21
28636602,0.9039,21
28636802,0.6262,21
28637002,0.5675,21
28637202,0.3213,21
28637402,0.5693,21
28637602,0.8409,21
28637802,0.523,21
28638002,0.1746,21
28638202,0.3874,21
28638402,0.4355,21
28638602,0.8165,21
28638802,0.6384,21
28639002,0.2507,21
28639202,0.6982,21
28639402,0.953,21
28639602,0.4887,21
28639802,0.6126,21
28640002,0.2949,21
28640202,0.5801,21
28640402,0.328,21
28640602,0.8818,21
28640802,0.6686,21
28641002,0.7874,21
28641202,0.242,21
28641402,0.3272,21
28641602,0.7052,21
28641802,0.366,21
28642002,0.5635,21
28642202,0.439,21
28642402,0.7139,21
28642602,0.4973,21
28642802,0.7469,21
28643002,0.2481,21
28643202,0.6435,21
28643402,0.493,21
28643602,0.7535,21
28643802,0.2655,21
28644002,0.6496,21
28644202,0.366,21
28644402,0.2481,21
28644602,0.7891,21
28644802,0.2514,21
28645002,0.2813,21
28645202,0.5161,21
28645402,1.0231,21
28645602,0.7622,21
28645802,0.4088,21
28646002,0.449,21
28646202,0.6361,21
28646402,0.3555,21
28646602,1.1357,21
28646802,0.15,21
28647002,0.5976,21
28647202,0.7508,21
28647402,0.6001,21
28647602,0.7726,21
28647802,0.7307,21
28648002,0.7461,21
28648202,0.5791,21
28648402,0.6924,21
28648602,0.3117,21
28648802,0.4059,21
28649002,0.4692,21
28649202,0.309,21
28649402,0.5059,21
28649602,0.0992,21
28649802,0.5111,21
28650002,0.5605,21
28650202,0.5069,21
28650402,0.653,21
28650602,0.5297,21
28650802,0.2918,21
28651002,0.7219,21
28651202,0.24,21
28651402,0.2768,21
28651602,0.5245,21
28651802,0.42,21
28652002,0.4334,21
28652202,0.3169,21
28652402,0.4326,21
28652602,0.2445,21
28652802,0.82,21
28653002,0.7995,21
28653202,0.7017,21
28653402,0.4359,21
28653602,0.525,21
28653802,1.1236,21
28654002,0.1472,21
28654202,0.2241,21
28654402,0.5565,21
28654602,0.9706,21
28654802,0.3443,21
28655002,0.485,21
28655202,0.5003,21
28655402,0.5628,21
28655602,0.5117,21
28655802,0.4387,21
28656002,0.5819,21
28656202,0.3141,21
28656402,0.5306,21
28656602,0.7028,21
28656802,0.4667,21
28657002,0.5702,21
28657202,0.2507,21
28657402,0.8121,21
28657602,0.2109,21
28657802,0.5913,21
28658002,0.6967,21
28658202,0.7831,21
28658402,0.7391,21
28658602,0.3432,21
28658802,0.5475,21
28659002,0.7751,21
28659202,0.3258,21
28659402,0.6668,21
28659602,0.7239,21
28659802,0.3694,21
28660002,0.8294,21
28660202,0.644,21
28660402,0.7526,21
28660602,0.2126,21
28660802,0.6735,21
28661002,0.3777,21
28661202,0.5429,21
28661402,0.7098,21
28661602,0.67,21
28661802,0.3473,21
28662002,0.6878,21
28662202,0.6337,21
28662402,0.51,21
28662602,0.6523,21
28662802,0.4288,21
28663002,0.8562,21
28663202,0.4554,21
28663402,0.1224,21
28663602,0.3863,21
28663802,0.5822,21
28664002,0.4079,21
28664202,0.7159,21
28664402,0.4528,21
28664602,0.6201,21
28664802,0.4597,21
28665002,0.4229,21
28665202,0.6042,21
28665402,0.7843,21
28665602,0.4279,21
28665802,0.5314,21
28666002,0.5172,21
28666202,0.3591,21
28666402,0.9077,21
28666602,0.4209,21
28666802,0.6243,21
28667002,0.3815,21
28667202,0.4429,21
28667402,0.768,21
28667602,0.7283,21
28667802,1.1535,21
28668002,0.4106,21
28668202,0.1964,21
28668402,0.7188,21
28668602,0.639,21
28668802,0.3094,21
28669002,0.6823,21
28669202,0.5145,21
28669402,0.2686,21
28669602,0.3423,21
28669802,0.7177,21
28670002,0.8412,21
28670202,0.4936,21
28670402,0.4745,21
28670602,0.3535,21
28670802,0.4733,21
28671002,0.4986,21
28671202,0.2867,21
28671402,0.3016,21
28671602,0.5675,21
28671802,0.2263,21
28672002,0.564,21
28672202,0.2182,21
28672402,0.5926,21
28672602,0.6259,21
28672802,0.3161,21
28673002,0.1969,21
28673202,0.1426,21
28673402,0.3873,21
28673602,0.2552,21
28673802,0.566,21
28674002,0.3543,21
28674202,0.6061,21
28674402,0.2192,21
28674602,0.7834,21
28674802,0.5187,21
28675002,0.6208,21
28675202,0.6157,21
28675402,0.2524,21
28675602,0.5998,21
28675802,0.1973,21
28676002,0.4056,21
28676202,0.8463,21
28676402,0.2543,21
28676602,0.4835,21
28676802,0.4075,21
28677002,0.4342,21
28677202,0.4188,21
28677402,0.4565,21
28677602,0.4605,21
28677802,0.2414,21
28678002,0.5258,21
28678202,0.5822,21
28678402,0.4898,21
28678602,0.3144,21
28678802,0.5728,21
28679002,0.3335,21
28679202,0.6878,21
28679402,0.4344,21
28679602,0.4903,21
28679802,0.4655,21
28680002,0.4765,21
28680202,0.4022,21
28680402,0.3739,21
28680602,0.5241,21
28680802,0.5265,21
28681002,0.6682,21
28681202,0.4118,21
28681402,0.5733,21
28681602,0.6894,21
28681802,0.217,21
28682002,0.5254,21
28682202,0.6518,21
28682402,0.6773,21
28682602,0.2914,21
28682802,0.4044,21
28683002,0.7755,21
28683202,0.2115,21
28683402,0.3521,21
28683602,0.493,21
28683802,0.7408,21
28684002,0.705,21
28684202,0.7455,21
28684402,0.7657,21
28684602,0.2262,21
28684802,0.6432,21
28685002,0.8245,21
28685202,0.47,21
28685402,0.6812,21
28685602,0.5684,21
28685802,0.5171,21
28686002,0.6562,21
28686202,0.7853,21
28686402,0.3666,21
28686602,0.9252,21
28686802,0.5515,21
28687002,0.7972,21
28687202,0.5245,21
28687402,0.3682,21
28687602,0.5865,21
28687802,0.4415,21
28688002,0.4822,21
28688202,0.7693,21
28688402,0.5466,21
28688602,0.4755,21
28688802,0.6363,21
28689002,0.5396,21
28689202,0.5745,21
28689402,0.3535,21
28689602,1.0106,21
28689802,0.6181,21
28690002,0.6347,21
28690202,0.3022,21
28690402,0.3898,21
28690602,0.5468,21
28690802,0.5973,21
28691002,0.3721,21
28691202,0.3409,21
28691402,0.4241,21
28691602,0.3291,21
28691802,0.4009,21
28692002,0.3811,21
28692202,0.5801,21
28692402,0.7792,21
28692602,0.3284,21
28692802,0.589,21
28693002,0.6662,21
28693202,0.3198,21
28693402,0.4333,21
28693602,0.5621,21
28693802,0.2564,21
28694002,0.331,21
28694202,0.3239,21
28694402,0.247,21
28694602,0.4144,21
28694802,1.0072,21
28695002,0.5599,21
28695202,0.8998,21
28695402,0.5106,21
28695602,0.8073,21
28695802,0.5906,21
28696002,0.377,21
28696202,0.4272,21
28696402,0.3973,21
28696602,0.4877,21
28696802,0.2827,21
28697002,0.6909,21
28697202,0.6468,21
28697402,0.9895,21
28697602,0.2773,21
28697802,0.5887,21
28698002,0.295,21
28698202,0.3933,21
28698402,0.6229,21
28698602,0.3562,21
28698802,0.5376,21
28699002,0.2295,21
28699202,0.6716,21
28699402,0.6173,21
28699602,0.3988,21
28699802,0.266,21
28700002,0.1556,21
28700202,0.5611,21
28700402,0.3096,21
28700602,0.6347,21
28700802,0.5038,21
28701002,0.4372,21
28701202,0.5567,21
28701402,0.7545,21
28701602,0.5306,21
28701802,0.6456,21
28702002,0.4731,21
28702202,0.6722,21
28702402,0.5151,21
28702602,0.6827,21
28702802,0.2633,21
28703002,0.4507,21
28703202,0.5218,21
28703402,0.3951,21
28703602,0.5342,21
28703802,0.3715,21
28704002,0.4864,21
28704202,0.6735,21
28704402,0.811,21
28704602,0.3262,21
28704802,0.7849,21
28705002,0.4347,21
28705202,0.2839,21
28705402,0.2448,21
28705602,0.5176,21
28705802,0.3226,21
28706002,0.4441,21
28706202,0.373,21
28706402,0.5557,21
28706602,0.9041,21
28706802,0.3149,21
28707002,0.7087,21
28707202,0.4682,21
28707402,0.7397,21
28707602,0.5028,21
28707802,0.5175,21
28708002,0.4458,21
28708202,0.7304,21
28708402,0.564,21
28708602,0.233,21
28708802,0.5072,21
28709002,0.7745,21
28709202,0.8267,21
28709402,0.4559,21
28709602,0.496,21
28709802,0.0653,21
28710002,0.4897,21
28710202,0.7773,21
28710402,0.3175,21
28710602,0.5893,21
28710802,0.358,21
28711002,0.7045,21
28711202,0.5337,21
28711402,0.919,21
28711602,0.4649,21
28711802,0.8634,21
28712002,0.4629,21
28712202,0.5241,21
28712402,0.5248,21
28712602,0.4114,21
28712802,0.7476,21
28713002,0.7747,21
28713202,0.4123,21
28713402,0.2561,21
28713602,0.1978,21
28713802,0.5599,21
28714002,0.3188,21
28714202,0.4417,21
28714402,0.7571,21
28714602,0.6462,21
28714802,0.5438,21
28715002,0.72,21
28715202,0.9136,21
28715402,0.368,21
28715602,0.3826,21
28715802,0.44,21
28716002,0.8531,21
28716202,0.5716,21
28716402,0.453,21
28716602,0.2075,21
28716802,0.2179,21
28717002,0.6262,21
28717202,0.6621,21
28717402,0.1905,21
28717602,0.4843,21
28717802,0.5557,21
28718002,0.6299,21
28718202,0.9588,21
28718402,0.2442,21
28718602,0.3082,21
28718802,0.6617,21
28719002,0.3064,21
28719202,0.5939,21
28719402,0.4476,21
28719602,0.1643,21
28719802,0.7278,21
28720002,0.3231,21
28720202,0.3743,21
28720402,0.617,21
28720602,0.5435,21
28720802,0.2915,21
28721002,0.5095,21
28721202,0.5013,21
28721402,0.5178,21
28721602,0.6283,21
28721802,0.5896,21
28722002,0.4407,21
28722202,0.3716,21
28722402,0.6428,21
28722602,0.5015,21
28722802,0.3277,21
28723002,0.4433,21
28723202,1.0264,21
28723402,0.5302,21
28723602,0.7487,21
28723802,0.3722,21
28724002,0.516,21
28724202,0.7549,21
28724402,0.4834,21
28724602,0.2518,21
28724802,0.2787,21
28725002,0.3338,21
28725202,0.8219,21
28725402,0.7353,21
28725602,0.7469,21
28725802,0.4076,21
28726002,0.3584,21
28726202,0.3815,21
28726402,0.4891,21
28726602,0.6172,21
28726802,0.5517,21
28727002,0.675,21
28727202,0.5948,21
28727402,0.3577,21
28727602,0.433,21
28727802,0.4047,21
28728002,0.5497,21
28728202,0.5181,21
28728402,0.4769,21
28728602,0.6384,21
28728802,0.728,21
28729002,0.4972,21
28729202,0.5573,21
28729402,0.4459,21
28729602,0.3951,21
28729802,0.3455,21
28730002,0.5419,21
28730202,0.3602,21
28730402,0.6853,21
28730602,0.466,21
28730802,0.3449,21
28731002,0.6976,21
28731202,0.3236,21
28731402,0.5256,21
28731602,0.5551,21
28731802,0.5664,21
28732002,0.581,21
28732202,0.8184,21
28732402,0.3145,21
28732602,0.3423,21
28732802,0.6123,21
28733002,0.6398,21
28733202,0.4142,21
28733402,0.5986,21
28733602,0.513,21
28733802,0.816,21
28734002,0.352,21
28734202,0.3036,21
28734402,1.0099,21
28734602,0.3293,21
28734802,0.8889,21
28735002,0.2636,21
28735202,0.5006,21
28735402,0.7867,21
28735602,0.971,21
28735802,0.5229,21
28736002,0.5949,21
28736202,0.558,21
28736402,0.4039,21
28736602,0.3161,21
28736802,0.8602,21
28737002,0.7087,21
28737202,0.3187,21
28737402,0.6154,21
28737602,0.6261,21
28737802,0.6439,21
28738002,0.5171,21
28738202,0.4934,21
28738402,0.5166,21
28738602,0.4033,21
28738802,0.6365,21
28739002,0.2073,21
28739202,0.4176,21
28739402,0.4919,21
28739602,1.1001,21
28739802,0.6284,21
28740002,0.3422,21
28740202,0.5319,21
28740402,0.9906,21
28740602,0.606,21
28740802,0.8905,21
28741002,0.6898,21
28741202,0.9414,21
28741402,0.3374,21
28741602,0.4571,21
28741802,0.3648,21
28742002,0.2299,21
28742202,0.5586,21
28742402,0.4335,21
28742602,0.7177,21
28742802,0.8213,21
28743002,0.5431,21
28743202,0.7,21
28743402,0.4293,21
28743602,0.6058,21
28743802,0.7159,21
28744002,0.4651,21
28744202,0.4639,21
28744402,0.6978,21
28744602,0.8671,21
28744802,0.145,21
28745002,0.3516,21
28745202,0.6804,21
28745402,0.5161,21
28745602,0.5165,21
28745802,0.706,21
28746002,0.2217,21
